Id,No,Barcode,Name,PriceList,Category_Id,category_name,Quantity,TotalPrice,Count,type,is_refund,Session_Id,User_Id,SalaCaptinId,BranchId,IsDeleted,TableId,DailyCount,YearCount,Is_Cash,Date,UnitId,ProductUnitName,QuantityFromParentForProductUnit,SoldUnitName,QuantityFromParentForSoldUnit,TotalCost,UnitCost,MenuId,IsDone,DiscountValue,StartSession,YearMonth,NormalizedName,CannedProduct
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,30,613,صالة,0,2d2be0ea-073c-4fc6-82f2-4d5244cae33e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_0V4WSM,1,612,1,07:36.3,1,قطعة,1,قطعة,1,0,0,1,1,0,42:47.5,2025-04,قهوة تركي,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,87,صالة,0,dee973fa-e330-45d4-8a6d-6b44d285bb27,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_UFLWX2,47,87,1,08:13.8,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,40:31.5,2025-03,مياة معدنية صغيرة,No
1415a74e-15b5-45b0-9b10-c576ba16af1d,53,53,قهوة دبل تركي,50,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,50,1922,صالة,0,89144216-2303-449b-bdce-127f8d07425c,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_LES6SG,1,1919,1,49:53.4,1,قطعة,1,قطعة,1,0,0,1,1,0,52:45.7,2025-07,قهوة دبل تركي,No
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,20,1152,صالة,0,a1c2a96e-272b-4542-a746-de3e6f56e9ef,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_9FY9Z4,1,1149,1,20:39.0,1,قطعة,1,قطعة,1,0,0,1,1,0,50:57.4,2025-05,شاي,No
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,2,74,1881,صالة,0,8d3c023f-debd-40a1-9ae9-a41c0b3ce92d,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_1BYVAT,1,1878,1,57:20.5,1,قطعة,1,قطعة,1,29,14.5,1,1,0,53:56.8,2025-07,كان بيبسي,Yes
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1594,صالة,0,bb47fb2a-7951-4546-8e8f-114eb030ea60,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,1591,1,31:47.2,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,46:01.3,2025-06,مياة معدنية صغيرة,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,4,40,1450,صالة,0,509d2961-6b38-454c-835d-93697a46b582,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_Z72PUS,1,1447,1,22:52.7,1,قطعة,1,قطعة,1,18,4.5,1,1,0,44:06.4,2025-06,مياة معدنية صغيرة,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,70,1840,صالة,0,5d90888e-9b14-4dfc-8455-6424443b4754,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_UHBG41,1,1837,1,11:12.8,1,قطعة,1,قطعة,1,0,0,1,1,0,15:14.8,2025-07,قهوة تركي,No
32fb0502-803f-4a1a-8f97-bd06eacf63dc,59,59,اسبريسو سنجل,40,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,35,537,صالة,0,98bf5078-beea-4331-9177-b4c4f593d190,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_50357Z,1,536,1,51:44.8,1,قطعة,1,قطعة,1,0,0,1,1,0,09:31.0,2025-04,اسبريسو سنجل,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,70,1883,صالة,0,8d3c023f-debd-40a1-9ae9-a41c0b3ce92d,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_BJL0T4,1,1880,1,56:37.6,1,قطعة,1,قطعة,1,0,0,1,1,0,53:56.8,2025-07,قهوة تركي,No
6b3de8d3-f5cd-47e9-884b-e963821cedbc,144,144,ميلك شيك كيت كات,100,45b614c1-0f52-49db-9b5a-ef481b29a90f,ميلك شيك,1,100,1583,صالة,0,0c2e469d-1454-48dd-bc66-8cce32163478,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,1580,1,11:47.3,1,قطعة,1,قطعة,1,0,0,1,1,0,34:21.8,2025-06,ميلك شيك كيت كات,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1446,صالة,0,509d2961-6b38-454c-835d-93697a46b582,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_50357Z,1,1443,1,26:13.5,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,44:06.4,2025-06,مياة معدنية صغيرة,No
db218ab6-9bba-4077-9eca-039f049da562,227,3229454725,تشيز كيك,75,717428a5-fbda-4fc8-832a-ef875c24f18e,dessert,1,75,984,صالة,0,f74e66f1-ad73-4b9c-9749-9ce02bafd99c,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_UHBG41,1,981,1,07:24.2,1,قطعة,1,قطعة,1,0,0,1,1,0,48:04.8,2025-05,تشيز كيك,No
e0d507a4-b9ba-495b-aa33-1887f8bd96b7,1,1,مانجو,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,عصائر فريش,1,80,1633,صالة,0,f4e91c90-3331-4506-a33a-2e78f6342e95,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_UFLWX2,1,1630,1,42:14.4,1,قطعة,1,قطعة,1,0,0,1,1,0,45:17.3,2025-06,مانجو,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,35,1942,صالة,0,af51f702-77c2-4fd1-ac0f-9967e16cf476,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_BJL0T4,1,1939,1,29:56.8,1,قطعة,1,قطعة,1,0,0,1,1,0,19:41.3,2025-07,قهوة تركي,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,975,صالة,0,be447a26-4953-441e-a006-49ced01506f4,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_1FYXYW,1,972,1,27:29.3,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,36:52.5,2025-05,مياة معدنية صغيرة,No
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,18,116,صالة,0,773500f2-a31b-4ade-a7b7-6fc440ce2def,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_6HSYE8,1,116,1,25:09.9,1,قطعة,1,قطعة,1,0,0,1,1,0,46:34.3,2025-03,شاي,No
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,90,689,صالة,0,989acc71-19d6-40fb-bea1-8c9cd5cd9252,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_UFLWX2,1,688,1,57:54.9,1,قطعة,1,قطعة,1,0,0,1,1,0,31:31.4,2025-04,نسكافية بالحليب,No
d1b21ba7-637d-4e42-b38e-c1153fa80c88,60,60,اسبريسو دبل,55,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,55,989,صالة,0,f74e66f1-ad73-4b9c-9749-9ce02bafd99c,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,986,1,53:09.8,1,قطعة,1,قطعة,1,0,0,1,1,0,48:04.8,2025-05,اسبريسو دبل,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,0,1082,صالة,0,e8916e1c-4a96-498e-b4b2-2340a330cda4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_P84QJE,1,1079,1,41:41.0,1,قطعة,1,قطعة,1,4.5,4.5,1,1,10,13:43.8,2025-05,مياة معدنية صغيرة,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,2,20,1262,صالة,0,d34a71bd-2ce5-4915-827d-91286320880e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_P84QJE,1,1259,1,25:14.9,1,قطعة,1,قطعة,1,9,4.5,1,1,0,20:18.0,2025-05,مياة معدنية صغيرة,No
755cd4c1-5cfc-46d3-97ff-46243a550596,78,78,ينسون,25,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,25,1718,صالة,0,f3223cd0-b311-4886-9771-d1e5bf425f71,b1-2YZEAZ,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_P84QJE,1,1715,1,04:13.0,1,قطعة,1,قطعة,1,1,1,1,1,0,33:06.8,2025-06,ينسون,No
b129c371-f218-4fa0-9eba-d06efc760610,98,98,سبانش لاتية,95,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,2,190,1040,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,1037,1,00:34.0,1,قطعة,1,قطعة,1,0,0,1,1,0,04:28.6,2025-05,سبانش لاتية,No
6d11cd41-a729-4277-945b-2e324a7d9678,218,144453921,اضافة فليفر,15,8fd56b98-f3f3-462c-9a39-ddde5143036d,اضافات,2,30,1431,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_60NMTC,1,1428,1,31:31.1,1,قطعة,1,قطعة,1,0,0,1,1,0,52:48.8,2025-06,اضافة فليفر,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1197,صالة,0,24d7f8de-1b7e-4e24-a501-c72b74930c88,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_50357Z,1,1194,1,02:54.2,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,53:45.4,2025-05,مياة معدنية صغيرة,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,4,36.86,1217,صالة,0,fb6559c4-d6a8-4ee2-8709-54863a0ecbfe,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_7OZYBC,1,1214,1,04:33.7,1,قطعة,1,قطعة,1,18,4.5,1,1,3.13,54:41.4,2025-05,مياة معدنية صغيرة,No
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,65,1007,صالة,0,4393f87b-b556-4dec-ab87-20b43c9e3d59,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_50357Z,1,1004,1,00:49.8,1,قطعة,1,قطعة,1,0,0,1,1,0,16:20.2,2025-05,نسكافية بالحليب,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,2,صالة,0,098b48c4-5e56-4881-8540-825329efe5ce,b1-2YZEAZ,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_60NMTC,2,2,1,39:53.9,1,قطعة,1,قطعة,1,0,0,1,1,0,25:40.4,2025-03,مياة معدنية صغيرة,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,2011,صالة,0,1133c2b9-d272-49b8-9677-07d80eef8ed5,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_4T82HM,1,2008,1,49:35.0,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,36:43.6,2025-07,مياة معدنية صغيرة,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,0,0,356,صالة,0,38c86aa2-27f7-4e4b-9a7a-a6219e636871,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_UFLWX2,1,355,1,58:52.8,1,قطعة,1,قطعة,1,0,0,1,1,0,07:17.2,2025-04,قهوة تركي,No
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,37,1300,صالة,0,8a64ef14-ef6b-4e41-ba08-32e3bb7bd532,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_4T82HM,1,1297,1,14:33.8,1,قطعة,1,قطعة,1,14.5,14.5,1,1,0,22:41.6,2025-05,كان بيبسي,Yes
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,35,1731,صالة,0,7b6e1e8a-62ca-4463-810e-370eab6278ba,b1-2YZEAZ,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_7OZYBC,1,1728,1,56:53.6,1,قطعة,1,قطعة,1,0,0,1,1,0,36:26.0,2025-06,قهوة تركي,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1646,صالة,0,7a13ce26-dce5-489e-9ea4-bfb1d3b9de78,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_BJL0T4,1,1643,1,11:38.8,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,34:32.3,2025-06,مياة معدنية صغيرة,No
4f49c5b5-b2b2-4241-834e-e759bce1c746,145,145,ميلك شيك اوريو,100,45b614c1-0f52-49db-9b5a-ef481b29a90f,ميلك شيك,1,100,1033,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_0V4WSM,1,1030,1,22:25.6,1,قطعة,1,قطعة,1,0,0,1,1,0,04:28.6,2025-05,ميلك شيك اوريو,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,30,412,صالة,0,558520ed-c1ae-4c1d-b67c-14909b3882af,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_50357Z,1,411,1,47:08.7,1,قطعة,1,قطعة,1,0,0,1,1,0,19:41.2,2025-04,قهوة تركي,No
9ad28d2c-9b6c-4e92-90a0-3e4ef4bc77de,43,43,كابتشينو,70,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,140,1333,صالة,0,92a951c4-39e4-45c3-b27a-abaa2268fbad,77ea1854-76b3-4580-a902-5f54582c316a,1981aaa1-2042-4d32-8de0-5d17a1746571,1,0,b1_P84QJE,1,1330,1,18:59.6,1,قطعة,1,قطعة,1,0,0,1,1,0,34:49.5,2025-05,كابتشينو,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,35,1406,صالة,0,3a3821af-93de-446d-99a7-c4d052fdb435,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_4T82HM,1,1403,1,32:15.2,1,قطعة,1,قطعة,1,0,0,1,1,0,35:58.5,2025-06,قهوة تركي,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,35,1355,صالة,0,7e90bd9d-a263-4735-a7f5-235f19b51091,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,1352,1,44:34.4,1,قطعة,1,قطعة,1,0,0,1,1,0,24:06.5,2025-05,قهوة تركي,No
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,45,1490,صالة,0,421e4158-cb89-45f0-af48-d21ce59c3816,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_50357Z,1,1487,1,38:25.3,1,قطعة,1,قطعة,1,0,0,1,1,0,09:52.2,2025-06,قهوة فرنساوي,No
5a8250c5-b493-448e-bec6-139c0b3ab3b7,38,38,هوت شوكليت,70,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,70,1806,صالة,0,2fc92ee9-8404-4cc1-a1c3-2924a987c0be,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_4T82HM,1,1803,1,28:31.1,1,قطعة,1,قطعة,1,0,0,1,1,0,24:01.4,2025-07,هوت شوكليت,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,70,1920,تيك اواي,0,89144216-2303-449b-bdce-127f8d07425c,77ea1854-76b3-4580-a902-5f54582c316a,not_assigned,1,0,not_assigned,1,1917,1,03:16.9,1,قطعة,1,قطعة,1,0,0,1,1,0,52:45.7,2025-07,قهوة تركي,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,990,صالة,0,f74e66f1-ad73-4b9c-9749-9ce02bafd99c,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,987,1,15:28.1,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,48:04.8,2025-05,مياة معدنية صغيرة,No
e2aaf936-1e99-4292-a8f7-988849c84b15,79,79,عناب,25,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,25,1598,صالة,0,bb47fb2a-7951-4546-8e8f-114eb030ea60,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_P84QJE,1,1595,1,18:41.6,1,قطعة,1,قطعة,1,1,1,1,1,0,46:01.3,2025-06,عناب,No
aa82320d-95d8-4e98-85f6-3219721c6057,61,61,ماكياتو,60,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,60,1788,تيك اواي,0,15806f74-ae48-4598-8c78-ca793cdec3a8,77ea1854-76b3-4580-a902-5f54582c316a,not_assigned,1,0,not_assigned,1,1785,1,24:25.9,1,قطعة,1,قطعة,1,0,0,1,1,0,35:17.6,2025-06,ماكياتو,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1425,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_UFLWX2,1,1422,1,24:24.7,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,52:48.8,2025-06,مياة معدنية صغيرة,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,25,73,صالة,0,e27e2340-c44a-486d-a8b3-fceae3b73de1,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_LES6SG,34,73,1,07:30.7,1,قطعة,1,قطعة,1,0,0,1,1,0,58:17.2,2025-03,قهوة تركي,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,60,593,صالة,0,53f3c59c-0a37-41d2-a11a-72f33174b3f5,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_UHBG41,1,592,1,35:25.8,1,قطعة,1,قطعة,1,0,0,1,1,0,07:36.5,2025-04,قهوة تركي,No
f72a8ef8-8e35-4843-9d41-698109941bce,35,35,نسكافية كلاسيك,45,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,66,12,صالة,0,8fd91006-5d07-4402-8057-93724a2e713d,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_0V4WSM,1,12,1,52:19.1,1,قطعة,1,قطعة,1,0,0,1,1,0,52:52.2,2025-03,نسكافية كلاسيك,No
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,56,1417,صالة,0,d612aff2-91cc-4fa3-91fc-12418dc08898,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_BJL0T4,1,1414,1,12:08.8,1,قطعة,1,قطعة,1,0,0,1,1,14,21:42.5,2025-06,قهوة تركي,No
f51dc792-2728-43a1-9bdb-3238e564f60c,65,65,امريكان كوفي,70,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,70,1607,صالة,0,2d617b9a-7d01-4b92-b9a7-6f00d5a9b5f6,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_UHBG41,1,1604,1,15:05.2,1,قطعة,1,قطعة,1,0,0,1,1,0,25:20.8,2025-06,امريكان كوفي,No
e0d507a4-b9ba-495b-aa33-1887f8bd96b7,1,1,مانجو,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,عصائر فريش,1,60,641,صالة,0,aed504da-c0c0-4390-81ea-01b3c6a0eab7,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_Z72PUS,1,640,1,01:38.3,1,قطعة,1,قطعة,1,0,0,1,1,0,16:08.0,2025-04,مانجو,No
9ad28d2c-9b6c-4e92-90a0-3e4ef4bc77de,43,43,كابتشينو,70,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,2,86.4,488,صالة,0,a11b40e3-fc12-4af2-adda-bcb54d851ef6,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_LES6SG,1,487,1,03:09.0,1,قطعة,1,قطعة,1,0,0,1,1,9.6,03:39.7,2025-04,كابتشينو,No
5d25d50c-8b00-4196-b011-c5dd71b4dcd2,62,62,ماكياتو دبل,80,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,60,43,صالة,0,8ca964bd-4e11-4554-beb3-d600bc4b982b,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_UHBG41,4,43,1,10:50.9,1,قطعة,1,قطعة,1,0,0,1,1,0,59:09.0,2025-03,ماكياتو دبل,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,582,صالة,0,53f3c59c-0a37-41d2-a11a-72f33174b3f5,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,1,0,b1_6HSYE8,1,581,1,21:31.2,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,07:36.5,2025-04,مياة معدنية صغيرة,No
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,مشروبات ساخنة,1,45,280,صالة,0,37d6b6ef-c1bb-43f7-aeed-3e998b313fa4,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_P84QJE,1,279,1,23:37.5,1,قطعة,1,قطعة,1,0,0,1,1,0,24:52.7,2025-04,نسكافية بالحليب,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,1429,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,1,0,b1_0V4WSM,1,1426,1,16:12.1,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,52:48.8,2025-06,مياة معدنية صغيرة,No
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,مشروبات باردة,1,10,456,صالة,0,084f235a-e768-48be-bbb8-4228f42d8c55,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,1,0,b1_N48HOO,1,455,1,51:52.0,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,34:09.3,2025-04,مياة معدنية صغيرة,No
