Id,No,Barcode,Name,PriceList,Category_Id,category_name,Quantity,TotalPrice,Count,Client_Id,type,is_refund,Session_Id,User_Id,SalaCaptinId,DeliveryManId,BranchId,IsDeleted,TableId,DailyCount,YearCount,Is_Cash,Date,UnitId,ProductUnitName,QuantityFromParentForProductUnit,SoldUnitName,QuantityFromParentForSoldUnit,TotalCost,UnitCost,MenuId,IsDone,DiscountValue,StartSession,name_en,category_name_en
ffd98d3d-449d-4b2a-b0c9-80a2d4b2fbf9,93,93,ايس كوفي,80,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,80,1702,,صالة,0,af20289f-cdb8-49c7-b4b8-de06e6ad47a3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9RQBK1,1,1699,1,2025-06-22 23:53:29,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-22 09:24:34,Ice Kofi,Cold drinks
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,20,529,,صالة,0,5800dc9c-ef55-4d93-ad0c-a95950aeae85,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_4T82HM,1,528,1,2025-04-14 01:59:09,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-13 09:01:59,tea,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,0,1952,,صالة,0,af51f702-77c2-4fd1-ac0f-9967e16cf476,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_7OZYBC,1,1949,1,2025-07-11 01:51:06,1,قطعة,1,قطعة,1,4.5,4.5,1,1,10,2025-07-10 18:19:41,Small water,Cold drinks
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,45,482,,صالة,0,a11b40e3-fc12-4af2-adda-bcb54d851ef6,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_4T82HM,1,481,1,2025-04-11 21:40:26,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-11 08:03:40,French coffee,Hot drinks
e2a90448-0bdf-4618-80e7-5f28de117586,55,55,قهوة بالبندق,60,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,60,1422,,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_UFLWX2,1,1419,1,2025-06-05 23:17:19,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-05 21:52:49,قهوة بالبندق,Hot drinks
33b33f0d-60d9-42a2-9b2e-b91b487447b6,31,31,بريل,40,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,3,120,382,,صالة,0,edf59e01-373c-4923-bac9-a6e7d2c7916f,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,381,1,2025-04-06 06:45:27,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 02:19:09,Brill,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1027,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9DOLHU,1,1024,1,2025-05-10 22:09:47,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-05-10 09:38:17,Small water,Cold drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,370,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_9FY9Z4,1,369,1,2025-04-05 22:19:19,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,Turkish coffee,Hot drinks
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,0,1254,,صالة,0,0cf3ab6e-5326-4535-b582-292fa549d757,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BJL0T4,1,1251,1,2025-05-25 00:24:10,1,قطعة,1,قطعة,1,0,0,1,1,40,2025-05-24 12:00:44,tea,Hot drinks
c916ece5-fa24-4a3b-aa9a-79d38fb6fde0,70,70,شاي احمد كلاسيك,28,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,25.2,1852,,صالة,0,a6ed1d73-592a-4c9b-9fdb-64cbda891b08,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1849,1,2025-07-04 22:08:13,1,قطعة,1,قطعة,1,2,2,1,1,2.8,2025-07-04 01:38:09,Ahmed Classic tea,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,371,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_1FYXYW,1,370,1,2025-04-05 22:41:04,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,373,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,372,1,2025-04-05 21:35:29,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,Turkish coffee,Hot drinks
b13895a1-65fe-409c-ad60-14a6b06a51c2,216,7226022051,مولتن كيك,75,717428a5-fbda-4fc8-832a-ef875c24f18e,dessert,1,61.6,686,,صالة,0,989acc71-19d6-40fb-bea1-8c9cd5cd9252,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_0V4WSM,1,685,1,2025-04-22 17:44:02,1,قطعة,1,قطعة,1,0,0,1,1,8.4,2025-04-22 08:31:31,Multen Cake,dessert
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1484,,صالة,0,13375714-bfb4-44e2-be58-52b19dd840d8,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_0V4WSM,1,1481,1,2025-06-08 23:53:45,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-06-08 14:08:55,مياة معدنية صغيرة,Cold drinks
ffd98d3d-449d-4b2a-b0c9-80a2d4b2fbf9,93,93,ايس كوفي,80,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,80,1804,,صالة,0,2fc92ee9-8404-4cc1-a1c3-2924a987c0be,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_6HSYE8,1,1801,1,2025-07-01 22:43:18,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-30 23:24:01,Ice Kofi,Cold drinks
e6b328b1-cc87-4a24-9056-2b34cd490006,87,87,Frappe كراميل,95,e7da47e5-6b52-42fc-a738-46548601fa91,Frappe,4,380,1267,,صالة,0,d34a71bd-2ce5-4915-827d-91286320880e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1BYVAT,1,1264,1,2025-05-25 21:58:07,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-25 14:20:18,Frappe كراميل,Frappe
2d08b79a-f44a-4840-a940-0f72b9a91aac,247,247,جوافة حليب,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,1,64,1244,,صالة,0,cc3cb607-6af8-4f0e-9c04-3ee6fa6aadbb,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_7OZYBC,1,1241,1,2025-05-23 23:16:54,1,قطعة,1,قطعة,1,0,0,1,1,16,2025-05-23 14:11:30,Guava milk,Fresh juices
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,37,2042,,صالة,0,3dd644ad-0c9d-4452-936c-79a517e00832,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_LES6SG,1,2039,1,2025-07-17 16:37:59,1,قطعة,1,قطعة,1,14.5,14.5,1,1,0,2025-07-17 12:50:14,Pepsi,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,2,20,319,,صالة,0,02646ca8-d2a5-4560-abf4-6928e83905dc,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_N48HOO,1,318,1,2025-04-03 23:26:29,1,قطعة,1,قطعة,1,9,4.5,1,1,0,2025-04-03 18:00:16,Small water,Cold drinks
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,45,1970,,صالة,0,9a3a44bf-1916-467c-a725-9cf7957a211d,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_UHBG41,1,1967,1,2025-07-12 18:56:44,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-12 12:41:58,French coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,60,374,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,373,1,2025-04-06 01:51:13,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,قهوة تركي,Hot drinks
d1c21f1e-2b62-44a3-aad4-cc681b14e6d1,30,30,فيروز,40,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,40,473,,صالة,0,a11b40e3-fc12-4af2-adda-bcb54d851ef6,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_BJL0T4,1,472,1,2025-04-11 18:40:59,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-11 08:03:40,Fayrouz,Cold drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,376,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_P84QJE,1,375,1,2025-04-06 01:49:39,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,383,,صالة,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_60NMTC,1,382,1,2025-04-06 13:38:40,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,384,,تيك اواي,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,,,1,0,,1,383,1,2025-04-06 13:20:39,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,قهوة تركي,Hot drinks
be688f0b-6e82-4e90-9110-af2fda1dec12,167,167,mojito كلاسيك,70,c6972962-0fad-4648-84ba-865ef61b6f4e,mojito,1,70,1850,,صالة,0,a6ed1d73-592a-4c9b-9fdb-64cbda891b08,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1847,1,2025-07-04 17:12:31,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-04 01:38:09,mojito كلاسيك,Mohito
2c6d1f6d-df2c-414c-b07b-d5161ec6c0ec,69,69,شاي زردة,25,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,46,374,,صالة,0,3914f61d-ae13-4ce9-b326-3da2a1920c71,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,373,1,2025-04-06 01:51:13,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-05 18:01:08,شاي زردة,Hot drinks
01ea131a-fbfe-4a41-a7b5-0910648f77a0,88,88,Frappe فانيليا,95,e7da47e5-6b52-42fc-a738-46548601fa91,Frappe,1,95,1519,,صالة,0,113887bd-c703-41aa-891c-3dbc52c48c92,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1516,1,2025-06-10 17:36:07,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-10 12:45:59,Vantelia,Frenzy
89d359b4-e9d9-47c3-ad7e-a143f1c2d483,94,94,ايس موكا,85,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,85,1474,,صالة,0,13375714-bfb4-44e2-be58-52b19dd840d8,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_Z72PUS,1,1471,1,2025-06-08 22:07:03,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-08 14:08:55,Ice Moka,Cold drinks
4c4b7f07-58c4-4a64-9e74-e88af08711e1,56,56,قهوة نوتيلا,70,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,70,1392,,صالة,0,d9343b1c-311b-44f4-b120-1d874f8588b0,77ea1854-76b3-4580-a902-5f54582c316a,1981aaa1-2042-4d32-8de0-5d17a1746571,,1,0,b1_BJL0T4,1,1389,1,2025-06-03 00:22:53,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-02 13:57:43,Nutella coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,387,,تيك اواي,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,,,1,0,,1,386,1,2025-04-06 14:06:43,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,Turkish coffee,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1637,,صالة,0,f4e91c90-3331-4506-a33a-2e78f6342e95,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1634,1,2025-06-18 15:33:59,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-06-17 22:45:17,Small water,Cold drinks
93b6e31a-9a25-4525-a159-9f84a8c5a801,119,119,Smoothie باشون فروت,95,d81e62db-0f64-4e9d-a251-670f24a4d82c,Smoothie,1,95,1502,,صالة,0,421e4158-cb89-45f0-af48-d21ce59c3816,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_60NMTC,1,1499,1,2025-06-09 22:05:05,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-09 12:09:52,Samuzi Pashon Froot,Samuzi
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1616,,صالة,0,2faa3bae-114b-435d-82af-57ede89f48e6,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1613,1,2025-06-16 01:26:27,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-06-16 00:17:28,مياة معدنية صغيرة,Cold drinks
22564290-8fa7-4d53-a30d-d3a773ecc198,64,64,كورتادو,70,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,90,710,,صالة,0,048712df-f778-4c9c-a2a6-c000ff975d4d,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1FYXYW,3,707,1,2025-04-23 19:55:30,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-23 08:49:09,Courtado,Hot drinks
d72644b8-4474-47db-99d5-63363e00b2a9,100,100,Smoothie ليمون نعناع,70,d81e62db-0f64-4e9d-a251-670f24a4d82c,Smoothie,1,70,1988,,صالة,0,33c85d2a-0db8-4155-b467-a7303558d728,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1985,1,2025-07-13 23:36:00,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-13 12:37:55,Smuse lemon mint,Samuzi
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,45,690,,صالة,0,989acc71-19d6-40fb-bea1-8c9cd5cd9252,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1FYXYW,1,689,0,2025-04-22 20:49:14,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-22 08:31:31,قهوة فرنساوي,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,9,1239,,صالة,0,cc3cb607-6af8-4f0e-9c04-3ee6fa6aadbb,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_N48HOO,1,1236,1,2025-05-23 20:53:10,1,قطعة,1,قطعة,1,4.5,4.5,1,1,1,2025-05-23 14:11:30,Small water,Cold drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,388,,تيك اواي,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,,,1,0,,1,387,1,2025-04-06 14:49:02,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,قهوة تركي,Hot drinks
4f49c5b5-b2b2-4241-834e-e759bce1c746,145,145,Milkshake اوريو,100,45b614c1-0f52-49db-9b5a-ef481b29a90f,Milkshake,1,100,1985,,صالة,0,33c85d2a-0db8-4155-b467-a7303558d728,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_N48HOO,1,1982,1,2025-07-13 22:10:04,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-13 12:37:55,Milk shake Oreo,Milk shake
174e74b9-c9e6-4e25-92dc-7a51e1c194bc,4,4,موز,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,1,80,1964,,صالة,0,9a3a44bf-1916-467c-a725-9cf7957a211d,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_KP2Z8K,1,1961,1,2025-07-12 15:04:56,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-12 12:41:58,banana,Fresh juices
5a8250c5-b493-448e-bec6-139c0b3ab3b7,38,38,هوت شوكليت,70,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,70,1551,,صالة,0,c18d2f99-cf8f-46e5-9954-dada9ac0b960,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_0V4WSM,1,1548,1,2025-06-11 23:51:18,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-11 08:13:47,Hot Chocolate,Hot drinks
9ad28d2c-9b6c-4e92-90a0-3e4ef4bc77de,43,43,كابتشينو,70,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,70,1790,,صالة,0,15806f74-ae48-4598-8c78-ca793cdec3a8,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1787,1,2025-06-30 19:13:07,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-29 22:35:18,cappuccino,Hot drinks
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,37,294,,صالة,0,37d6b6ef-c1bb-43f7-aeed-3e998b313fa4,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_UHBG41,1,293,1,2025-04-03 00:36:13,1,قطعة,1,قطعة,1,14.5,14.5,1,1,0,2025-04-02 07:24:53,كان بيبسي,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1118,,صالة,0,f7b64aff-7884-4037-a1ce-b35690ec2279,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1115,1,2025-05-16 21:49:07,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-05-16 10:57:38,Small water,Cold drinks
0534372b-7141-4613-9968-20939d3293dc,234,4057401118,كرواسون ( شيكولاتة- جبنة- كراميل),65,717428a5-fbda-4fc8-832a-ef875c24f18e,dessert,1,50,597,,صالة,0,2d2be0ea-073c-4fc6-82f2-4d5244cae33e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1FYXYW,1,596,1,2025-04-18 15:42:41,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-18 08:42:48,Croisson (chocolate- cheese- caramel),dessert
65f63b72-f0f4-4f1e-b5d8-ba0782e20e32,95,95,ايس لاتية,85,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,85,1293,,صالة,0,5f2c8d14-6d04-428f-96b1-2602ce59be19,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_7OZYBC,1,1290,1,2025-05-27 20:24:19,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-26 22:37:37,ايس لاتية,Cold drinks
79cc59f2-1278-4c56-83a3-43e7076f8486,63,63,فلات وايت,75,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,75,1576,,صالة,0,0c2e469d-1454-48dd-bc66-8cce32163478,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1573,0,2025-06-13 20:59:03,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-13 11:34:22,فلات وايت,Hot drinks
e0244003-34a8-4c92-a9af-faa3a8f57c91,17,17,ليمون نعناع,65,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,1,45,498,,صالة,0,551ff953-efef-476b-934d-0dd24f6a035d,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,497,1,2025-04-12 21:40:47,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-12 10:06:23,Lemon,Fresh juices
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,60,391,,صالة,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_50357Z,1,390,1,2025-04-06 19:07:28,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,30,393,,صالة,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_0V4WSM,1,392,1,2025-04-06 19:55:51,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,Turkish coffee,Hot drinks
e0244003-34a8-4c92-a9af-faa3a8f57c91,17,17,ليمون نعناع,65,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,1,65,1137,,صالة,0,fad6595f-9187-4218-92c7-b7e50923abeb,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1134,1,2025-05-17 21:20:46,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-17 08:30:59,Lemon,Fresh juices
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,2,20,653,,صالة,0,aed504da-c0c0-4390-81ea-01b3c6a0eab7,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_UFLWX2,1,652,0,2025-04-20 22:45:30,1,قطعة,1,قطعة,1,9,4.5,1,1,0,2025-04-20 08:16:08,مياة معدنية صغيرة,Cold drinks
b13895a1-65fe-409c-ad60-14a6b06a51c2,216,7226022051,مولتن كيك,75,717428a5-fbda-4fc8-832a-ef875c24f18e,dessert,1,75,1185,,صالة,0,a589f1c8-9a29-4e2b-a216-09118aa3ba38,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BNKU8L,1,1182,1,2025-05-20 21:12:06,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-20 11:12:11,مولتن كيك,dessert
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,60,394,,صالة,0,b7f60df7-5d4f-4302-8bd6-6509ee7ba47c,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_UFLWX2,1,393,1,2025-04-06 21:27:05,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-06 10:00:14,Turkish coffee,Hot drinks
